uid,chroma_stft,rms,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
555,0.336127013,0.019912999,938.930225,654.894452,1655.034437,0.056878,-507.0987244,33.35044861,-1.284610033,1.111708045,2.205290079,-4.573528767,-1.018406034,-0.137575001,-2.152950048,1.448441982,1.474483013,0.178939998,1.949852943,0.410618007,-0.057071,0.744053006,-3.456993103,-4.099252224,-0.567779005,-2.431901932,1
556,0.556297004,0.029789999,1083.170418,1002.098247,2246.229308,0.063655,-428.0831299,66.43667603,-11.89299202,19.59436035,23.56756401,-2.816474915,9.472094536,8.939466476,-2.673634052,8.364711761,5.064278126,-4.555831909,4.289166927,4.245954037,-1.303617954,2.040232897,0.734808981,0.517650008,3.306046009,0.550463974,1
557,0.334686995,0.009467,1189.128561,963.306245,2352.848158,0.078129,-499.5177307,141.0167389,-31.51479912,29.1768856,34.66097641,-42.93068314,-28.4545536,-3.306750059,-12.68284893,-0.526077986,-5.619391918,-16.93938637,-0.069822997,-0.651220977,-11.62174797,-8.740840912,-14.42190647,-11.53261185,0.881893992,-7.658572197,0
558,0.295138001,0.033057999,769.913438,785.016801,1440.499111,0.032603,-408.3479309,186.4081879,-20.08590508,12.32391644,19.07015228,-16.67214012,19.43696594,13.91677761,-15.53641415,4.500529766,-3.679759026,-17.58376694,4.673332214,-3.516258001,-16.6377449,-1.408684015,-7.644636154,-13.76784706,-1.742627978,-8.310261726,0
559,0.327740014,0.038562998,1291.466193,752.631983,2157.319336,0.09698,-456.82724,62.00375366,-39.22790527,7.99503994,19.90327454,-13.12481213,-1.542551041,-5.134809017,-16.64933395,2.642620087,1.353762984,-8.574742317,3.3526299,2.840261936,-3.398087978,-0.354216993,-4.307584763,-3.486804008,0.513463974,-4.939466,0
560,0.484023988,0.033013001,1471.551867,933.573536,2549.328444,0.136409,-421.0075378,79.20053101,-30.31912804,4.126763821,18.05707932,-14.78195095,-9.744223595,-9.017022133,-16.08226585,1.196025014,2.801912069,-9.26869297,-5.786913872,-2.501238108,-1.000452042,-0.798358977,-6.975675106,-3.189529896,-0.296126992,-8.348992348,0
561,0.241600007,0.06978,461.268338,457.439838,758.433671,0.027501,-406.9996948,134.4105835,51.35121536,13.74927902,7.23820591,0.322362006,-4.993811131,-9.061058044,-10.15221405,1.455875993,13.87705231,7.646175861,-7.476801872,-9.500228882,-0.565190971,1.65910995,-4.700213909,-8.182225227,-7.048577785,-6.105268955,0
562,0.511397004,7.80E-05,1029.890741,871.08214,2069.992245,0.068351,-895.9568481,153.001358,-38.1595459,8.114255905,22.43989182,-21.31302071,4.835681915,3.901849985,-17.185606,7.894337177,5.352375031,-11.45964432,1.594838023,-4.260503769,-10.59445286,2.096704006,-6.123881817,-10.07600498,0.741958976,-5.885250092,0
563,0.259070992,0.054088999,1159.150409,738.262983,1976.207165,0.086358,-404.9868164,96.41257477,-38.05588531,-0.517408013,7.996277809,-32.55065918,-14.72591496,-3.900863886,-16.94461441,-10.69012547,-13.82743645,-13.18533325,4.418028831,0.95629698,-4.504003048,3.885030031,0.375598013,0.240655005,6.864481926,-0.180143997,1
564,0.469161987,0.021178,1170.448225,830.194029,2032.955228,0.091951,-505.6072693,70.72460938,-20.64441681,-1.338291049,6.165802956,-15.40293789,-5.640983105,-3.097318888,-9.506946564,0.170353994,-2.587093115,-7.67832613,1.601495028,-0.859498978,-5.330869198,1.232575059,-0.768011987,-4.002221107,-0.940092981,-3.604031086,1
565,0.210364997,0.000126,494.246639,351.732394,900.48402,0.024268,-910.3140259,26.79926109,-1.905786991,4.169672012,6.961060047,0.660256028,3.62421608,2.754714966,-1.600397944,1.224558949,1.279961944,-0.857600987,1.333649993,0.550450981,-1.160444021,0.679305971,0.068788998,-0.670637012,1.152341962,0.310840011,0
566,0.258648992,0.030258,1573.565482,957.615232,2632.572762,0.131547,-420.1116028,87.140625,-37.02596283,27.10480118,12.90167046,-28.04634666,13.87440777,-6.041498184,-35.77291107,2.923938036,-1.747856975,-21.12944221,-0.831863999,-6.832330227,-14.01759529,-2.806200027,-14.88559914,-12.54136086,5.206071854,-2.187661886,0
567,0.464226007,0.040713999,1503.990192,982.477148,2716.658889,0.131592,-371.346405,121.3533478,-46.7842598,-6.381949902,-6.244021893,-40.76779938,-1.19710803,-2.069192886,-24.85477638,-3.839720964,-6.831513882,-10.38963413,8.242332458,-4.685841084,-10.19023323,5.290552139,-2.786075115,-1.957960963,5.350183964,-10.7938242,0
568,0.428359002,0.035815001,1182.447468,751.758422,2050.399766,0.075458,-427.8917236,47.29821777,-11.51795959,4.165863991,5.934874058,-10.81231117,-2.834906101,-2.306668043,-8.069040298,-0.00929,-0.483361989,-4.825483799,-0.853892028,-1.532353997,-1.121873021,1.116819978,-3.407390118,-2.439894915,0.059117999,-5.258347988,0
569,0.290803999,0.003641,697.094363,574.277441,1160.828447,0.049057,-649.0083618,78.5185318,19.27205086,10.1323843,7.996660233,-0.421783,-2.887896061,-12.31155586,-16.48787498,-7.281048775,-3.693594933,-2.424657106,-0.53283298,-6.180333138,-6.214498043,-0.129712,-1.526811004,-1.278056979,1.699653983,-1.741912007,0
570,0.562753975,0.010801,1349.396953,1010.205099,2591.510791,0.148411,-525.1580811,30.60212708,-8.534062386,1.432175994,3.143048048,-5.753967762,0.371941,-1.010293961,-4.900462151,1.823235989,-0.150601,-4.559577942,-0.163154006,-0.878957987,-2.495321989,0.892674983,-0.442274988,-1.344866037,0.676036,-1.394449949,1
571,0.171660006,0.013583,521.468163,321.935334,897.737897,0.031556,-507.423584,25.30414391,-11.70661831,0.140921995,3.371294022,-3.918593884,2.250710011,-0.512503028,-5.684397221,-0.339982986,-1.820078969,-3.562863111,1.086783051,-1.151123047,-2.573626041,0.683376014,-1.312849998,-1.60631001,0.325697005,-2.230053902,0
572,0.412281007,4.90E-05,1588.550999,961.948603,2790.245737,0.123875,-870.8920288,147.2511749,-79.73680115,-8.578074455,18.78662682,-24.43130493,16.21696091,12.11499691,-18.63717842,9.607048035,1.493173003,-19.23045921,2.167936087,-1.348271966,-5.746391773,10.03225708,-4.205607891,-9.608575821,4.470533848,-4.068980217,0
573,0.335166991,0.035339002,1027.826515,644.295476,1583.647461,0.081662,-451.456665,77.36932373,-19.97636223,-25.54733849,-12.32036018,-14.87945271,-6.083302021,-5.922544003,-13.68887997,-9.759904861,-7.246240139,-6.294586182,-1.513993979,-2.450161934,-3.204188108,-1.903993964,-3.561709881,0.115539998,1.247529984,-6.640648842,0
574,0.436989009,0.034019999,990.825486,802.098583,1830.165089,0.063665,-398.800354,173.7161255,-43.61761475,-21.49620819,15.39808464,-14.39078426,0.769385993,4.274781227,-15.96903896,8.396453857,17.0454464,-8.227106094,0.921941996,13.7865181,-0.471302003,-0.36838901,6.045460224,-0.884939015,-0.029312,4.434403896,0
575,0.491629988,0.054862,1416.770993,870.152511,2450.956304,0.103032,-379.4020996,86.75469971,-42.66981506,-2.562464952,4.797375202,-22.34067726,4.540575027,0.623305023,-16.14072227,3.682765961,-2.267889977,-12.37142754,3.745251894,-2.884229898,-10.25365829,1.957468987,-2.798830986,-6.517605782,0.722606003,-4.063933849,1
576,0.478754014,0.040362,1169.63485,911.195379,2220.501958,0.105162,-453.6228333,71.61405945,-11.11568737,-10.54685307,-6.546003819,-9.638616562,0.595245004,-7.956483841,-11.42922306,1.740825057,-3.26791501,-6.588307858,1.132910013,-4.177944183,-4.284142017,1.972754002,-4.606478214,-4.809226036,0.167697996,-4.877066135,0
577,0.333023012,0.078799002,1181.912405,770.144296,1942.280848,0.088154,-353.2178955,111.1657486,-49.92075729,-18.8001194,8.97999382,-5.599842072,10.67737103,-6.076893806,-31.12733269,-15.93747139,-13.54074287,-12.17548847,-0.351103991,-15.70491409,-19.39994431,-1.872967005,-6.76061821,-4.660471916,8.243312836,-3.867616892,0
578,0.35582599,0.009233,1059.84116,601.650718,1643.348368,0.089491,-578.217041,67.46021271,-10.58326054,-8.677062988,7.683909893,1.908702016,-0.797604978,-7.261927128,-13.22770309,-4.376574039,1.749665022,-2.028048992,-4.329809189,-2.584014893,1.640558004,1.496391058,-3.922488928,-4.698575974,-4.490410805,-6.790581226,0
579,0.309127986,0.032706,991.779068,623.904783,1722.986358,0.084731,-452.8638611,47.82854843,-13.52362823,3.517261028,7.210043907,-7.792694092,0.209077999,-2.1374681,-8.437853813,0.334033996,-3.389512062,-8.246413231,-0.470901012,-3.385129929,-6.076581955,1.500808001,-0.85491401,-4.992537975,-1.233551979,-1.545632005,0
580,0.424825013,0.026195999,1335.953134,1007.879218,2536.8551,0.099888,-466.9317932,84.00702667,-23.41240883,12.61793137,17.80617332,-13.13405418,3.271059036,1.824406981,-11.82874489,1.170549035,-4.878228188,-14.14678574,-3.279644966,-7.645667076,-10.23513031,-0.776223004,-7.227015018,-8.837158203,-0.685357988,-5.846365929,0
581,0.517875016,0.001369,1209.006942,999.100077,2408.769637,0.08892,-758.6677856,56.27866745,-0.776386023,15.19099331,15.86799622,-3.041817904,3.809253931,3.734086037,-5.850563049,-2.704025984,-3.590982914,-3.955701113,2.93460393,-0.184024006,-3.494920969,-0.614243984,-5.15542984,-7.518479824,-4.342278004,-7.071770191,0
582,0.170368999,2.50E-05,607.88902,310.399571,965.223229,0.034214,-1039.463623,29.00634003,-12.59768772,-2.249243975,0.923240006,-9.416144371,-3.998053074,-2.159578085,-3.892982006,2.2173419,0.584075987,-2.503097057,2.331705093,0.783223987,-2.486951113,0.136354998,-1.086171985,-2.302118063,0.226127997,-0.52956599,0
583,0.272332996,0.022622,535.101182,408.265725,953.32899,0.033836,-507.1008301,40.64294815,-2.488048077,2.199894905,6.796475887,-0.726329029,0.820858002,-1.975370049,-6.833558083,-2.435036898,-1.816666007,-3.760299921,-1.333063006,-2.375751019,-2.623786926,0.615190983,-1.454957008,-3.251118898,-0.858686984,-1.526445985,1
584,0.359937012,0.051766999,1193.794344,734.486447,2026.685779,0.080558,-404.1505737,62.93162155,-36.70056152,3.229358912,12.64374828,-14.95365047,-2.822998047,-8.720992088,-16.82557487,3.179832935,-2.729892969,-10.59756184,4.949756145,-1.213742971,-9.383307457,1.135741949,-2.547426939,-6.915338039,0.31647101,-1.766867995,0
585,0.357248008,0.043097001,987.452277,694.938869,1717.400516,0.064556,-411.561615,100.319046,-27.88637924,-4.146793842,2.350824118,-24.91524506,-7.476877213,-6.826985836,-17.84301949,-0.953967988,-1.922453046,-11.15181828,-2.535641909,-4.38542223,-5.795314789,0.184156001,-6.958449841,-7.241032124,0.311536014,-4.114093781,0
586,0.490373999,0.021309,945.209043,882.323068,1948.498535,0.049866,-418.5192566,202.4920044,-58.77926254,5.289396763,51.46084976,-17.43404198,-6.454164028,14.81679153,-3.512439966,11.78156757,12.33199596,-6.34790802,10.32363129,13.25734997,-4.870963097,3.043939114,8.670949936,0.821723998,4.423356056,5.923195839,1
587,0.207580999,0.006489,1025.433343,619.923949,1759.501389,0.061709,-575.3065796,27.34789085,-6.879928112,-3.152853966,0.341136009,-3.780299902,1.167045951,0.573584974,-4.291041851,-2.172071934,-3.7497859,-6.710207939,-2.891381025,-1.885372996,-3.471688032,-1.781381965,-2.131776094,-3.148494005,-1.515200019,-0.880200028,1
588,0.351375997,0.017690999,1147.361268,724.894446,2040.081887,0.114232,-511.9802551,40.46032333,-23.11062813,1.630889058,4.443191051,-12.93884468,-0.373409986,-3.893347979,-12.55322933,2.546469927,2.097413063,-7.313836098,-0.956643999,0.085372999,-1.716117978,0.905831993,-3.001185894,-2.469969988,0.584306002,-4.730978012,1
589,0.504733026,0.011832,1578.743453,1086.486771,2921.90942,0.158059,-507.2786255,23.26636314,-10.69940662,-0.128165007,3.056322098,-5.309418201,-0.257194012,-0.358702987,-5.064871788,-1.390642047,-1.685124993,-3.964765072,-0.718562007,-0.279637992,-0.871079981,0.292344004,-0.947972,-0.61659497,0.451976001,-1.006788969,1
590,0.439498007,0.080752999,1352.772791,940.564067,2411.281357,0.113602,-291.9368286,156.8474884,-61.99486542,14.70022583,38.44714355,-15.56838226,10.22469997,2.95411396,-16.70532227,10.49658489,-3.678423882,-11.99436188,14.52974987,-4.866012096,-15.94146919,6.574951172,-3.599221945,-8.597868919,1.564628959,-11.89072227,0
591,0.181655005,0.016404999,479.982055,337.833899,815.06221,0.035968,-534.7805176,33.19324112,-6.086267948,-0.308685988,3.709211111,-1.391540051,2.708826065,-0.775949001,-6.231918812,-1.756608009,-1.766878963,-3.512541056,-0.629423976,-1.954699993,-2.533833027,0.113210998,-1.554080963,-1.850304008,0.518953025,-0.790607989,1
592,0.244372994,0.03977,1363.085835,662.705751,2019.372616,0.11101,-440.3326721,91.41966248,-47.32761765,-4.079645157,12.94823074,-23.67564774,-9.215373039,-5.82055378,-17.35004044,-0.926576972,-5.218205929,-17.91686058,-4.112821102,0.693628013,-0.854825974,3.978984118,-2.267671108,-2.677503109,2.883176088,-5.300573826,0
593,0.402294993,0.031823002,1426.028225,860.556071,2395.14385,0.107094,-394.5648193,147.093277,-60.31772614,7.386695862,61.49310684,-19.00729942,-26.13661957,21.74646378,8.221097946,-4.96960783,7.061938763,0.973200023,1.519044042,9.693611145,-2.625965118,-4.840228081,9.579814911,3.695036888,-6.965350151,2.430870056,0
594,0.526566029,0.021252001,1548.396732,1041.725315,2830.120035,0.134147,-505.2036743,42.33763504,-17.239048,0.595791996,5.416711807,-8.437508583,-1.952981949,-5.44428587,-8.804158211,2.549122095,-1.547718048,-6.400950909,1.872306943,-1.269956946,-4.522344112,1.833330035,-0.724862993,-3.380259037,0.268918008,-1.538548946,1
595,0.25415501,0.044757999,778.247647,562.028779,1445.587405,0.051913,-433.4677124,99.8535614,-39.14746475,1.727743983,3.451077938,-29.54399109,1.418949008,-2.5666821,-27.01527977,-7.566821098,-3.9776299,-9.573049545,0.70025301,-6.545082092,-7.426583767,2.629316092,-6.057806015,-6.436927795,-2.597465038,-13.73577785,0
596,0.537087023,0.02076,1067.040697,940.974377,2161.010742,0.073103,-498.5354919,47.4491539,-0.212613001,0.991321981,8.147691727,3.011799097,3.525038958,1.058127046,-3.493751049,-0.828397989,-0.368003994,-1.42248404,0.563161016,-1.313017964,-2.90070796,-0.356875002,-0.803420007,-1.999680042,-1.234158993,-2.322312117,1
597,0.559490979,0.009941,1524.735138,1004.801788,2714.078405,0.164887,-571.0772705,61.41194534,-18.58377457,-3.463402033,-0.699626982,-14.67077446,-4.928266048,-11.73131466,-12.4225502,7.207081795,-2.381046057,-12.7335186,3.549415112,2.778377056,-6.221178055,0.209814996,-0.615381002,-4.504089832,-1.112849951,-2.350163937,1
598,0.551154017,0.00096,1495.279069,1017.305727,2827.808818,0.123734,-686.038147,58.65792847,-15.86796761,-9.33002758,-4.833871841,-14.77724171,-1.336881042,-1.349858999,-13.32957935,-6.11179781,-3.491100073,-9.302219391,-5.102312088,-4.027290821,-5.940823078,-2.061225891,-3.464871883,-5.819794178,-2.120500088,-1.864810944,0
599,0.475726992,0.015481,1224.150112,988.736456,2422.557611,0.121086,-503.2007141,52.50256348,-15.58759117,1.275686026,6.782095909,-8.950470924,-3.334577084,-7.353963852,-13.36137676,-3.871409893,-5.929021835,-7.065221786,2.032623053,-2.600483894,-5.484850883,1.751515985,-1.655629039,-4.68023777,-2.368256092,-6.305025101,0
600,0.457062989,0.037445001,1186.124238,876.919403,2223.340349,0.090386,-438.7306519,70.31272888,-22.11565399,1.180361986,6.659955025,-11.39998055,3.465657949,-1.618456006,-14.58960342,-3.917269945,-4.524400234,-4.417270184,3.933667898,-5.207248211,-6.442455769,2.461587906,-4.58549881,-5.045087814,-0.34383601,-7.637445927,0
601,0.506591976,0.033883002,906.586255,894.88893,1797.408259,0.054148,-420.1447144,116.8352585,-8.68346405,15.08481312,43.14473343,19.39084053,7.86790514,-0.827840984,-0.515245974,14.00175953,2.424675941,-11.56956005,1.353916049,4.99175787,-6.250855923,-9.804508209,-5.84112978,2.535386086,4.501172066,-0.669872999,0
602,0.460096985,0.030786,812.988652,834.457057,1576.215143,0.04876,-367.346405,131.1435089,15.42388725,15.88281631,17.88335609,-6.345016956,-3.477381945,-3.863179922,-7.050942898,3.339078903,-1.734601974,-10.12955761,-6.74075985,-9.175375938,-4.846880913,2.872236013,-6.402622223,-7.673630238,3.033318996,0.390433013,0
603,0.052931,7.50E-05,288.095901,143.478034,438.986073,0.0169,-1045.723999,20.14216805,-11.17859268,-0.357452005,3.298021078,-4.179498196,0.336098999,0.295726001,-2.750319958,0.929238021,-1.025581002,-3.009741068,1.317451,0.526459992,-1.26788795,0.535333991,-0.60710299,-0.487278998,1.195770025,-0.810603976,0
604,0.270402014,0.013123,591.020583,504.28148,1053.171698,0.033815,-540.9802246,53.82201767,3.927045107,1.388751984,1.154826999,-3.599524975,0.378084004,-7.128935814,-12.99594402,-3.952799082,-2.769232035,-5.900224209,-2.552555084,-3.402462959,-3.040168047,0.751387,-2.465187073,-3.708640099,-0.555384994,-2.766318083,0
605,0.214158997,0.016115,634.097889,427.961365,1122.914955,0.039088,-476.1255188,22.47978973,-9.827484131,0.145254001,5.88829422,-3.485023975,-4.49951601,-4.099755764,-2.925621986,1.816023946,-0.819712996,-3.928761959,-1.648017049,-3.581540108,-4.555777073,-0.719372988,-1.165863991,-2.452270985,0.050593,1.358883977,0
606,0.420224994,0.034166001,1197.473758,825.660449,2068.934712,0.098269,-421.2927246,89.00504303,-28.82683563,-10.99032211,2.461522102,-14.59935856,-4.855713844,-12.90311718,-22.60167694,-3.899888039,-6.388348103,-16.83475494,-5.161036015,-3.873204947,-5.736896038,3.455549955,-0.287506998,-4.596197128,1.763669968,0.210848004,1
607,0.575897992,0.0017,1392.162894,945.408364,2519.43496,0.167964,-756.4425049,61.81596375,-4.180343151,-3.911748886,5.551969051,0.061228,2.127454996,0.841417015,-2.447496891,0.042918999,-2.475111008,-2.995035887,1.192029953,-1.746876955,-2.861443996,0.892485976,-1.074522018,-2.133105993,-0.544097006,-2.710928917,0
608,0.510941029,0.019286999,1384.665044,1105.615956,2728.112364,0.118858,-525.1821289,44.57833862,-6.810873032,2.06229496,5.818920135,-1.92295301,4.366908073,-0.018544,-4.890454769,4.242174149,2.790875912,-1.490895033,3.327142,1.088439941,-0.673484981,3.386316061,0.172867,-1.30212605,1.81417799,-1.469316006,0
609,0.559525013,0.023432,1179.370236,1026.94793,2453.920369,0.083692,-482.9511719,62.53298187,-16.33963776,7.54399395,12.1389637,-5.552333832,5.506720066,-2.95201993,-14.05675125,1.455744028,0.547756016,-5.118793964,4.853635788,1.963835001,-1.996909976,3.518517971,-0.868551016,-2.381879091,0.636264026,-5.173750877,1
610,0.329580009,0.020827999,1071.695312,823.209725,1936.115829,0.084797,-462.5057373,111.5127792,-4.187387943,12.2931242,15.28265381,-15.50379467,-10.44126034,-10.81037903,-13.57978821,3.022507906,2.630717039,-0.733568013,6.108987808,-1.050565958,-3.559840918,-1.211748004,-13.14264393,-11.09109116,0.629383981,-5.123134136,1
611,0.34910199,0.019051,1158.754839,720.797343,2055.234747,0.091772,-523.3341064,45.16063309,-18.40036774,5.877741814,4.882236004,-14.56902695,-0.033489,-0.545479,-8.069067955,1.887982011,-4.38009882,-9.50749588,2.032454967,-1.853634,-6.887122154,0.935277998,-0.489219993,-1.956081986,2.197664022,-1.265439034,1
612,0.31308201,0.008537,1251.334042,1007.973603,2496.29555,0.087697,-506.0061951,106.2068024,-16.51904869,9.603770256,17.7378273,-11.23810959,2.405158043,0.072732002,-14.91479111,-0.77849102,-1.387002945,-8.878540993,2.556783915,0.551262975,-3.686975956,4.52724123,-0.031558,-3.337873936,2.494860888,-3.604334116,1
613,0.036465999,1.30E-05,66.16964,48.829744,112.819697,0.004654,-1120.984741,7.313114166,-0.468975008,1.382084012,1.611703992,-0.538843989,0.484324008,0.453833997,-0.605645001,0.068336003,-0.339771003,-0.974870026,-0.128478006,-0.313264012,-0.730355024,-0.129049003,-0.268945009,-0.422621012,-0.012246,-0.253881007,0
614,0.518523991,0.052648999,1347.878024,962.802361,2471.624545,0.125423,-424.9882202,73.32710266,-19.54116249,-2.529635906,3.435039997,-11.20164204,3.858869076,-0.691308975,-13.50634861,-2.979808092,-4.898305893,-9.150066376,0.50453198,-2.673465014,-5.773136139,0.080090001,-3.506079912,-2.315948009,2.171514988,-5.727459908,1
615,0.506609023,0.017554,1349.869073,1077.669363,2747.475346,0.125396,-559.2871094,38.27131653,-13.29209614,4.411178112,5.490643978,-8.420782089,1.076619983,-0.817776978,-6.757565975,1.333765984,-1.740928054,-4.645271778,2.51782608,-1.122396946,-3.755415916,0.976266026,-2.327418089,-2.940540075,0.953314006,-2.10580802,1
616,0.364519,0.051525999,977.160307,860.012095,1902.566162,0.062354,-383.9058228,91.32678986,4.861348152,1.543624043,3.567709923,-9.092118263,-6.839501858,-12.9918642,-16.2600708,-3.477967978,-5.808819771,-12.9256649,-5.795534134,-4.493926048,-7.400194168,-4.994229794,-6.525541782,-7.697797775,-5.935458183,-6.549884796,1
617,0.334879011,0.018310999,1612.749644,985.159055,2789.888355,0.140133,-518.5769043,50.02134323,-25.18661308,3.014575958,5.410756111,-17.13546753,-6.246799946,-8.150267601,-13.07999325,-1.695248961,-7.846189976,-9.01472187,2.705560923,-4.636839867,-7.089372158,1.252979994,-4.144684792,-3.356676102,2.406254053,-4.257515907,0
618,0.283585012,0.018578,958.346142,640.332306,1682.804516,0.068371,-480.032074,59.6276207,-21.60620308,0.759083986,4.347966194,-17.59424019,-6.93596983,-8.923139572,-16.29543114,-0.141156003,-1.801677942,-12.5358057,-2.860629082,0.397673994,-3.982317924,-0.66079402,-0.632866979,-0.508651018,1.635153055,-1.074902058,1
619,0.453290999,0.064401001,844.336766,829.642297,1691.238954,0.048916,-336.9633789,193.8759003,-31.20493317,-3.722543001,29.03686905,-7.002563,9.601064682,10.5538063,-16.68719864,-1.496655941,4.602320194,-6.034004211,7.835995197,5.323115826,-6.529489994,6.913817883,5.856229782,-5.285817146,5.86581707,8.01595211,1
620,0.317301005,0.006702,841.425689,628.950843,1390.253186,0.063574,-590.3752441,125.3490372,12.78523636,6.607559204,5.97990799,-37.27541351,-44.2468071,-16.13608932,-9.7898283,-19.06720161,-16.63410187,-7.930064201,-8.821501732,-12.73952103,-5.824275017,-0.914713979,-5.729162216,-0.964155972,7.709589958,0.47448501,1
621,0.330516994,0.064125001,1370.741094,796.285681,2174.536851,0.117055,-383.3355713,119.621666,-35.36304474,5.66972208,14.98830509,-19.8977108,2.111213923,-4.503039837,-21.29267693,1.385840058,-7.332101822,-21.2757473,-1.437996984,-3.589265108,-10.30526447,2.735187054,-2.126255989,-8.819355965,-4.207162857,-10.15677834,0
622,0.425238013,0.021942999,1024.415125,861.002785,1916.313412,0.068706,-400.4998169,149.5336456,-28.13959122,-10.80156708,15.12013626,-6.721072197,14.09559345,9.332140923,-26.34793282,-3.848448038,19.3474865,-4.009563923,-4.834377766,10.8407383,2.654228926,-0.034153,6.303775787,2.126909018,0.655125022,1.210785985,1
623,0.530798972,0.064248003,1192.35904,991.596981,2390.536905,0.080744,-329.7412109,155.1690369,-40.65951157,14.71001434,31.35654831,-16.00863838,9.010497093,7.087266922,-13.10259819,10.21364784,2.633111954,-11.61158752,6.336493969,-0.204769999,-6.972486019,4.345637798,-5.676035881,-6.160803795,6.006789207,-3.885045052,1
624,0.228716999,0.016046001,587.63239,439.898231,1094.708517,0.041801,-493.5474854,38.52140808,-9.232909203,-0.458786994,1.192168951,-5.052241802,3.125175953,-1.470867038,-5.500401974,2.743990898,-1.789656043,-5.416242123,1.836560965,-0.787671983,-3.60393095,1.180251956,-0.236789003,-2.059381008,-0.943623006,-2.514230967,1
625,0.370126992,0.044688001,1324.266151,863.900718,2293.589417,0.099691,-393.3163147,66.43379211,-28.63746643,2.682070017,9.747530937,-21.59694862,-11.77049637,-4.615320206,-8.035320282,2.651106119,-1.450657964,-7.191793919,0.777817011,-2.042253971,-3.479994059,0.631334007,-5.910634041,-5.112723827,-0.327396005,-6.617434025,1
626,0.476154,0.045828,935.184253,739.551021,1649.724445,0.06723,-462.2388611,101.5226059,-0.512992024,2.704646111,9.124949455,-4.563045979,4.180822849,-0.141829997,-11.41488171,-1.960533977,-0.225550994,-5.250564098,-2.696966887,-6.208546162,-5.897986889,0.713083029,-3.141504049,-5.720959187,-3.664406061,-6.826395988,0
627,0.509208977,0.025559001,1602.009463,981.80498,2822.4646,0.141038,-461.3882141,57.92477417,-23.56513023,-4.423257828,4.728571892,-16.23735428,-11.1366806,-7.065583229,-8.46989727,0.050894,-3.682101965,-7.288358212,0.605955005,-2.880716085,-6.429100037,0.029999999,-0.965458989,-1.996878028,1.872851014,0.001639,0
628,0.363801003,0.02974,1293.804579,899.020068,2296.354874,0.098435,-434.4051208,96.22927856,-32.17711258,2.947089911,11.70124245,-23.09922791,-12.77417183,-14.12732792,-18.1040802,2.151334047,-3.965656042,-9.558356285,4.137950897,-5.071718216,-9.442970276,1.144655943,-7.474827766,-8.806268692,0.165522993,-7.198674202,1
629,0.325156003,0.090497002,1095.182286,685.378598,1741.497803,0.079633,-311.9193726,132.8974609,-36.34972763,-15.50473309,5.822888851,-24.71685219,-18.40089226,-18.46178246,-25.72543335,-6.019906998,-3.549685001,-11.59211731,-7.22651577,-15.48844147,-16.30716324,-2.852710009,-8.50688839,-12.50403023,-4.065894127,-8.096294403,0
630,0.180585995,0.032294001,650.777599,439.362093,1176.21799,0.042833,-422.6014709,55.47727966,-16.89708328,-1.169010997,6.49437809,-11.46855545,-4.762732029,-5.059274197,-16.6073246,-7.337664127,-1.726299047,-9.932871819,-7.203157902,-0.796841979,-2.459192991,-4.401291847,-4.025516033,-2.352315903,-2.184988976,-4.021065235,0
631,0.364645004,0.064852998,1129.741589,746.896889,2010.815199,0.100928,-398.4621887,69.19731903,-23.41847992,0.575196028,6.67156601,-20.41255379,-9.727726936,-6.117186069,-14.30215931,0.178946003,2.134891987,-8.947078705,-4.574762821,-2.514561892,-2.869731903,3.701273918,1.370391965,-2.846371889,-0.580446005,-2.70439291,1
632,0.448608011,0.018679,1180.277229,956.113834,2350.680401,0.077505,-538.0120239,41.93622589,-5.098911762,0.577977002,1.458379984,-8.001367569,-3.174885035,-5.200084209,-7.774499893,1.725612998,2.163085938,-2.221760035,1.232624054,1.724619031,0.532157004,0.918902993,-2.073539972,-2.438868999,-0.884976029,-2.043060064,1
633,0.535862029,8.00E-05,1455.097587,991.428008,2596.459961,0.138408,-874.2856445,151.4256744,-63.57602692,11.74887657,34.06348801,-30.2930851,-2.454909086,6.542590141,-19.49396706,-1.634358048,-4.577060223,-13.96925354,5.317915916,-4.385015965,-13.48859882,1.46509099,-7.082496166,-8.875035286,5.928582191,-3.25286293,1
634,0.559051991,0.022012999,532.328481,662.990981,1033.031638,0.028818,-469.0934448,137.8030243,32.79037476,31.7967205,35.85218811,9.721388817,9.23841095,10.58082104,-1.360368967,1.329242945,2.445286036,-6.346375942,-5.173692226,-3.045766115,-5.622088909,-3.147763968,-3.272260904,-6.410232067,-4.55559206,-3.710059881,0
635,0.593730986,0.000153,1447.930585,1154.468672,2940.624696,0.124581,-861.2340088,105.6216125,-23.60607719,22.49767113,23.47496986,-15.28742981,13.24477959,10.67839909,-14.18257809,4.78943491,2.211694002,-13.08560371,-0.151920006,-3.173608065,-9.909930229,0.213516995,-5.226858139,-7.63049221,1.359117985,-5.076375961,0
